0.01415	-0.13995	-0.08105	-0.09045	0.0863	0.07675	-0.01195	0.02525	0.20465	0.04245	0.00325	0.0109	0.03375	-0.1082	0.1782	0.16015	0.06815	-0.00075	-0.0008	0.0657	0.14585	0.37035	-0.0171	0.0876	0.08255	0.0188	0.05785	-0.12315	0.12145	-0.0775	-0.3467	0.2825	-0.4024	-0.03175	-0.13845	0.05045	0.04335	-0.00775	-0.0856	-0.0193	-0.0251	-0.02385	-0.1676	-0.1107	0.0196	0.08515	0.0063	0.05985	0.1644	-0.0996	0.0467	-0.07765	0.07315	0.0461	-0.0780356	0.0141496	-0.11252	0.0443032	-0.169375	0.0478049	0.167707	0.0633813	-0.0637929	0.29053	0.0561361	0.0246696	-0.108119	0.415063	0.124334	-0.842992	0.0478616	-0.211205	0.118498	0.00791241	0.0403588	-0.138065	-0.0862798	-0.341006	-0.0773404	-0.0900772	0.566345	-0.0517284	0.557191	-0.25472	1.38115	0.0334652	0.912637	-0.0947639	0.342851	0.19965	0.198731	-0.056865	0.138732	-0.0558716	-0.280683	-0.0873351	-0.00199949	-0.0134323	-0.270445	-0.483568	-0.354225	-0.155014	0.083063	0.13264	-0.000631028	-0.00115896	-0.171824	0.879144	0.0262957	-0.218168	0.115393	-0.0512886	0.174415	0.132647	-0.0376505	-0.0993006	0.217759	-0.295871	0.0742524	0.190308	0.161552	-0.0974395	-0.253518	0.302734	0.107874	-0.120828	0.0234908	0.142211	-0.0319111	0.416991	-0.025525	-0.184181	0.00131236	-0.0109958	-0.157978	-0.0863332	-1.08134	0.110458	0.0147826	-0.840116	0.100821	0.0966681	-0.831312	-0.0886955	-0.727834	0.348304	0.0754078	-0.0466731	-0.413746	0.0765704	0.270571	-0.0313922	0.0471714	-0.41059	0.127396	-0.385676	-0.00963359	-0.0780653	0.268578	-0.270571	0.30379	0.105803	-0.872504	-0.0847092	0.0212603	-0.631831	-0.131881	-0.0591303	0.389496	-0.631997	0.280537	-0.219081	-0.257117	-0.132379	-0.0609574	-0.156629	-0.0891938	-0.237684	0.0639471	-0.325549	-0.0147826	0.0725841	-0.480849	-0.190845	-0.3787	-0.00680995	0.215261	0.0476697	-0.388001	-0.222735	-0.760223	-0.146165	-0.0485002	-0.707903	-1.19523	-0.16809	-0.310102	1.02099	0.293492	-0.20978	0.251968	-0.271069	0.0622862	-0.366741	0.0587981	0.0252467	-0.463741	-1.26266	-0.106302	0.126898	-0.508255	0.363751	-0.846261	0.108129	0.101817	0.521377	0.168754	-0.302628	-0.161114	0.123077	0.13105	0.249809	0.423878	-0.000498289	-0.60293	-0.984121	0.624689	0.125237	-0.517889	-0.0739129	0.00946749	-0.0732485	-0.128891	-0.343487	-0.848088	0.339003	0.291665	0.281035	-0.0114607	-0.0192672	-0.226555	-0.094675	-0.0744112	0.134372	-0.0770687
-0.0313	0.1544	0.239	-0.0659	-0.0622	0.1319	0.0434	0.06365	-0.0193	0.01735	0.0011	-0.0021	0.08275	0.2421	-0.05265	0.1546	0.093	0.01485	0.113	0.09455	-0.052	-0.38805	0.1104	0.05055	-0.0651	-0.30335	-0.1207	0.0505	-0.03305	0.0259	0.15795	0.0596	-0.115	-0.0549	-0.2676	0.08395	0.1691	-0.0051	0.3366	0.00365	0.0007	0.18195	0.36325	-0.0249	0.0153	-0.0188	0.2533	0.0392	0.101	0.19645	0.0062	0.0363	0.0796	0.25725	0.0438556	-0.00843963	-0.043518	-0.00952128	-0.189815	0.37482	0.253766	-1.11666	0.136281	0.400963	0.106584	0.103874	0.103333	2.04334	0.381677	-0.325035	-0.0666657	0.182786	0.379338	-0.0121536	0.242707	0.20386	0.136935	-0.12007	0.59101	-0.00835502	0.210361	-0.456215	-0.0445453	-0.607048	0.625595	0.10693	0.676232	-0.133492	-0.247655	0.0577205	1.09444	-0.0278617	0.00860171	0.0435551	0.771346	0.0470605	0.00670137	-0.00131677	0.2578	0.801387	0.350555	0.15641	0.403041	0.492488	0.254423	-0.0042517	0.152575	0.401762	1.19823	0.22888	0.262105	0.117735	0.281653	0.33049	0.128256	0.0739888	0.500481	-0.113168	0.151462	0.0793385	0.280989	0.543895	-0.0456746	-0.412699	-0.0289191	0.215321	0.0384496	1.21974	0.580768	0.88066	-0.0498383	-0.27259	0.14997	0.25958	0.0785712	0.156937	-0.4048	0.224036	0.777331	-1.35966	0.428363	0.534	0.114939	-0.046507	0.808391	-0.0715875	0.261436	0.196492	-0.570209	-0.125403	0.200977	-0.0893599	0.00896921	-0.127396	0.201807	0.260605	0.288343	-0.0822177	0.441484	-0.0900242	0.230708	-0.000498289	-0.0968342	-0.292164	-0.218915	0.206956	0.37189	-0.0184367	-0.103146	-0.0983291	0.286018	-0.516228	0.105139	0.0679334	0.233365	0.274391	0.0494967	0.769026	0.270903	0.54463	0.338172	0.0709232	0.24084	0.254792	0.547454	0.349965	0.260771	0.156463	-0.116766	0.452281	0.637644	-0.0494967	1.12132	0.0423546	-0.0531509	0.231704	0.0539813	0.0617879	-0.123908	0.0179384	0.133209	0.317909	0.170415	0.474704	0.261602	0.194997	0.874331	0.415241	0.285021	0.319569	-0.00896921	-0.201475	1.37976	0.721523	0.549447	0.451284	0.233365	0.135036	0.606916	1.17995	-0.231372	-0.461416	0.423878	0.15231	0.337841	-0.580673	0.124738	-0.105305	0.643125	-0.682324	0.21742	0.0808889	0.297146	0.389994	0.224728	-0.135036	0.188686	0.0842109	0.765206	0.308275	0.24383	-0.186194	0.096502	0.128559	0.0372056
0.0204	0.1718	-0.11315	0.0297	-0.1091	0.2071	-0.0496	-0.0418	-0.5621	-0.0154	0.01365	-0.05175	-0.29095	-0.52015	-0.26855	-0.22205	-0.01385	0.0022	-0.03985	-0.30425	-0.16005	-0.36035	0.45155	0.1087	-0.03835	-0.1623	0.01615	-0.14655	-0.0304	0.175	-0.21695	-0.02945	0.5749	0.0794	0.0761	0.02245	-0.0869	-0.1773	0.2154	0.0015	0.0044	0.30955	-0.66715	-0.2264	-0.07565	-0.0442	-0.2593	0.0223	-0.0807	0.15805	-0.0074	0.0039	0.01435	0.1252	0.0775915	-0.247903	-0.0312432	-0.0576202	0.0632918	-0.135908	-0.219754	-1.81105	-0.104606	-0.648968	0.179303	-0.0479433	-0.0335053	0.285168	-0.218897	0.400592	-0.160051	0.217758	-0.386784	0.0154679	-0.274451	-0.143747	-0.090182	-0.358828	-1.32377	-0.788458	-1.3045	-0.672554	-1.58953	-0.886676	-1.16851	-0.392815	-0.293531	-0.119985	-0.403579	-0.544473	-0.697511	-0.088842	-0.391545	0.0974598	-0.314878	-0.035755	-0.0104132	0.0279061	-1.31472	0.0667347	0.136171	-0.174174	-1.18965	-0.452807	0.161358	0.0033465	-0.177098	-1.88021	0.385377	-0.349255	-0.14274	-0.10826	-0.280083	-0.535535	-0.154675	-0.20698	-0.366441	0.0357221	-0.101442	0.0401422	-0.132396	-0.162691	-0.588863	-0.0691204	-0.129588	-0.124371	-0.00924719	-1.09423	-0.792214	-0.679295	-0.0528678	0.111129	-0.0269246	-0.300324	0.185022	-0.0343541	0.22668	-0.241943	-0.138691	0.538983	-0.0553101	0.513902	0.430356	0.496462	-0.193668	0.151314	-0.00963359	0.206292	0.653423	-0.260771	0.116434	-0.0538152	0.830316	0.838621	-0.827326	-0.0519882	0.261436	-0.190513	-0.133542	-0.323058	0.0795602	0.133708	0.0360429	1.12613	1.05106	-0.225393	0.211441	-0.0677673	-0.0453443	0.935621	0.41358	-0.0435173	0.438827	0.338837	-0.153473	0.0498289	-0.020596	0.439657	0.19616	1.25037	0.268744	0.349633	-0.153639	0.45909	0.45145	0.1166	0.697771	0.0235857	0.82417	0.975816	0.181377	0.315251	0.765704	0.946251	0.832309	0.825831	0.518719	0.19699	-0.29914	0.130053	-0.98628	0.307112	0.334186	0.11444	-0.263761	0.374381	0.237352	0.200977	-0.175066	0.300635	0.0489984	-0.0601269	1.60333	0.502608	0.164768	0.0754078	-0.0468392	0.319569	0.0622862	0.856559	0.575026	0.470717	-0.0865362	0.355612	0.665881	1.21433	-0.100322	0.138026	0.487327	0.264592	0.0440155	0.535993	0.309936	-0.00132877	0.460585	0.659569	0.263097	0.270405	-0.614391	-0.128226	-0.0808889	0.676178	0.0245823	-0.403116	0.319071
-0.0525	0.23725	0.11325	0.0546	-0.0289	-0.27745	-5e-05	-0.00325	-0.4152	0.0269	-0.00565	0.01535	-0.02925	-0.096	-0.7041	-0.0232	0.01735	-0.00285	0.0287	-0.2608	-0.09945	-0.47375	0.05595	0.0424	-0.01745	0.09135	0.02875	0.1298	-0.1445	0.0498	0.1585	-0.0976	0.3822	0.0176	-0.0352	0.04055	-0.2025	-0.1194	-0.1428	0.0142	-0.0356	-0.04055	-0.23365	-0.1749	0.0126	0.0213	0.0167	0.0312	-0.24085	0.1061	0.0403	-0.0267	-0.02185	0.21565	0.0646361	0.0670199	0.104587	-0.0747685	-0.072371	-0.031654	0.0291495	-0.250297	0.0541761	-0.363518	0.0367727	-0.00922932	0.0537456	-0.636166	0.0475197	0.0933442	0.0911502	-0.331178	-0.257757	-0.00848284	-0.121815	0.0933478	-0.00749227	-0.151374	-0.651705	-0.257097	0.751501	-0.484289	-0.248773	-1.24268	-1.43343	0.0483828	-0.845378	0.0695934	-0.320549	-0.52035	-0.250425	-0.0617593	-0.207938	0.0703736	0.360574	0.0859292	0.00464019	0.0136601	-0.131932	-0.259665	0.106819	0.0600832	-0.237465	-0.167957	-0.144152	0.00110662	0.00559648	-1.14776	-0.40836	0.0807088	0.0397846	-0.0308965	-0.274286	-0.164607	-0.0965176	0.0127128	-0.233173	0.00819394	0.0369833	0.000578673	-0.0555417	-0.499783	-0.408121	-0.317424	-0.00526309	-0.0866038	-0.00211413	-0.264055	0.0570192	-0.315724	0.0110208	0.139699	0.00539118	-0.0647793	0.21667	-0.0787644	0.508741	0.00944756	0.139521	0.424044	0.366076	0.273062	0.766369	-0.0151148	0.47487	-0.119589	0.179218	0.0680995	0.42039	0.0734146	0.20596	0.365744	0.620702	0.649105	-0.363585	0.328373	0.470883	0.176727	0.453443	0.427034	0.133209	-0.0285686	-0.0797263	0.202804	0.379032	0.113942	0.251802	0.198983	0.0770687	0.225227	0.285188	0.279374	0.262765	0.276551	0.28336	0.393316	0.234694	0.434176	0.32804	0.456765	0.252134	0.203966	0.66887	0.636315	0.502774	0.37272	0.0893599	0.304621	0.84842	0.149321	0.62635	0.442647	0.567385	1.12049	0.973159	0.669535	0.671196	0.163771	0.0729163	0.134372	-0.477029	0.38933	0.263595	0.635983	0.395476	0.247982	1.03777	0.80291	0.0900242	-0.000996578	0.67568	-0.110454	1.22579	0.389994	0.353619	0.452613	0.629339	0.188519	0.550776	0.485998	0.737136	-0.0303956	0.384015	0.218749	0.345481	0.148656	0.408099	-0.0503272	0.577351	0.483174	0.372388	0.413248	0.166263	0.640302	0.735807	0.208285	0.0744112	0.433678	0.34764	0.00963359	0.395642	0.284025	0.341162	0.307278	0.227884
-0.0951	0.182	0.00385	-0.02195	-0.11625	0.0257	-0.09725	-0.05025	-0.13335	0.0498	0.04255	-0.14755	-0.0141	0.3396	-0.1122	-0.13585	-0.1723	-0.0112	-0.2165	-0.49475	-0.1729	-0.60225	-0.29205	-0.07165	-0.1238	0.01745	-0.00825	-0.0818	-0.1157	0.00645	-0.0641	-0.1828	0.36955	0.1066	0.3261	-0.08005	-0.2826	-0.08425	-0.1089	-0.093	0.0034	0.00965	-0.16915	0.25565	-0.19985	-0.07545	0.1312	-0.12555	0.0782	0.0752	-0.103	-0.0498	0.0024	-0.8233	0.134051	-0.540499	-0.145639	-0.0988034	-0.740767	0.0581825	-1.09452	-0.64046	-0.599383	-1.14394	-0.307642	0.0124816	0.0741185	0.748401	-0.0758403	-0.406026	0.367198	-0.337577	-0.602043	-0.0923047	-0.00924726	-0.0668203	-0.0771666	-0.227573	-0.926854	0.0447161	1.35342	-0.0146871	-0.587469	-1.6355	-1.52321	0.039385	-1.72857	-0.307138	-0.349451	-0.553796	-0.261428	-0.0857409	-0.231192	-0.164171	-0.11102	-0.186555	-0.0294927	-2.75516e-05	-0.962097	0.102095	-0.581945	-0.057179	-0.0334325	-0.473053	-0.259802	-0.0344138	0.010161	1.86476	-0.374361	0.26614	-0.309093	-0.196618	-0.439913	-0.331921	-0.0817282	-0.0479092	-0.407267	-0.159727	-0.170822	-0.0492457	-0.783188	0.425497	-0.115869	-0.726778	-0.297803	-0.23967	0.0671789	-0.637131	-0.896211	-0.36312	0.0747859	0.468015	0.0205766	-0.164562	-0.0747379	-0.232291	0.129773	-0.213562	-0.573033	-0.503272	0.0136199	-0.44464	-0.707072	0.181211	-0.85058	0.638973	0.151812	0.485168	-0.2038	0.26127	0.217254	0.402618	0.00996578	-0.282032	-0.721523	-0.541474	0.000332193	0.208285	0.192174	-0.901571	0.168256	-0.353453	-0.965851	0.491313	0.787629	-0.339833	0.0303956	-0.247318	0.144172	-0.831977	0.206126	-0.770189	0.0800585	-1.0009	-0.343986	-0.62419	0.181045	-1.85928	0.0656081	-0.0865362	-0.0270737	0.0202638	-0.0350463	-0.687639	0.140518	-0.108461	-0.252467	0.149985	0.414743	-0.301631	-1.13909	-0.13404	-1.01784	-0.330366	-0.747766	0.0345481	0.373385	0.649105	0.00647776	-0.239179	-2.59825	-0.111783	-0.101153	-0.139853	0.849085	0.0800585	0.0971664	0.0709232	-0.034382	-0.431518	0.368568	-0.0594625	0.437332	0.292994	0.285021	0.572866	0.540146	-0.183703	-0.35528	1.04956	1.05671	-0.109125	0.491645	-0.0139521	-1.01651	-0.0269076	0.670365	0.181045	0.204797	-0.111783	0.183869	0.492144	-0.0181045	-0.928811	0.0661064	0.907551	0.170415	0.130884	-0.141016	-0.935289	0.215593	0.617546	-0.112447	0.228715	0.17955
0.00715	-0.56795	-0.71235	0.0513	0.0254	-0.6712	0.03745	-0.02765	-0.06515	-0.00855	-0.06275	0.00455	-0.11755	0.02685	-0.7722	-0.05195	0.04225	-0.04525	0.1994	-0.86645	0.08405	-0.6489	0.04585	-0.0836	0.05485	-0.3471	-0.1984	-0.42815	0.0845	-0.1036	-0.00495	0.0333	-0.6673	-0.22605	0.0863	-0.0853	-0.01495	-0.38895	-0.15975	0.00975	-0.0173	-0.1011	-0.2782	-0.18455	0.0071	-0.0272	0.00935	-0.01395	-0.64305	-0.26725	0.0256	0.02355	0.0196	-0.08045	0.0389063	-0.124278	0.161088	-0.716702	0.203755	-0.0372494	0.176266	0.682765	0.0865293	0.277565	-0.322012	-0.0402354	-0.0755922	-1.42893	-0.010975	-0.945849	-0.290065	-0.064395	-0.00458218	0.00597805	0.015217	-0.1734	-0.109762	0.051481	0.667716	0.0962463	-1.23169	0.0451292	-0.753042	-3.70205	0.24049	-0.793937	0.199796	0.262612	-0.445122	0.15076	0.0890824	0.299151	0.262732	0.244112	-0.303846	0.116483	-0.00461295	-0.0070189	-1.23457	-0.152994	0.273186	-0.0423504	0.821373	0.0718183	0.18247	-0.00107545	-0.0338223	0.7924	-0.260366	0.0633678	-0.0751643	-0.0410656	-0.203238	0.22175	0.0923804	0.0318158	-0.000912652	-0.00709399	0.1142	0.390704	0.0326836	-1.47625	0.146075	-0.633087	0.217131	-0.00760876	0.00628709	-0.469113	-0.348953	0.065792	-0.0446342	0.682751	0.0741468	-0.028086	-0.25883	0.335698	0.0951436	-0.119801	-1.07996	-0.657243	-1.13045	-0.74162	-1.05953	0.265256	-1.96974	0.00847092	-0.485832	-1.01502	-0.574361	0.29017	0.0805568	-0.141348	-0.102814	-0.276384	-1.07747	-0.751254	-0.267083	0.0860379	-0.165598	-0.421387	-0.447132	-0.269076	-3.62024	-0.0131216	0.24549	-1.69717	-0.663223	0.296814	0.287181	-0.701923	-0.13786	-0.143175	-0.648274	-0.773013	-0.313424	-0.566389	-0.108793	-0.952563	-0.778494	-0.290669	-0.815367	-0.576355	-0.528685	-0.988274	-0.519383	0.219746	-0.934624	-0.300136	-2.39229	-1.61595	-0.642793	-0.888117	-4.13049	-1.06302	-0.728333	-1.15719	-0.096502	-0.144836	-0.653091	-0.420224	-0.816198	-0.061954	-0.480517	-1.20752	-1.07149	-0.237186	-1.47743	-3.83915	-0.124074	-0.500116	-0.307777	-0.381523	-0.563897	-0.810218	-0.162276	-0.715045	0.497459	-0.898914	-0.522705	-1.14523	0.58931	-0.893266	-0.72418	-0.476032	-0.998239	-1.28559	0.299804	-0.846926	-1.78603	-0.375212	-0.212105	-0.00514899	-0.701093	-0.949075	-0.860379	-0.104309	-0.498455	-0.0994917	-0.551938	0.327874	-0.0485002	-0.142345	0.0370395	-0.798758	-0.120918
-0.1094	-0.1215	-0.3789	-0.11825	-0.4071	-0.0849	0.02205	-0.0598	-0.15855	-0.00505	0.2376	0.0917	-0.0598	-0.50685	-0.1632	-0.01795	-0.25395	-0.1938	-0.11305	-0.263	-0.26715	-0.30695	-0.0693	-0.15095	-0.15705	-0.1716	-0.27825	-0.17605	0.30145	-0.12435	-0.09495	0.04565	0.35885	0.33405	0.38255	-0.22775	-0.27685	-0.3101	-0.3033	0.1531	0.2806	-0.12065	-0.22895	-0.0155	-0.1197	-0.155	-0.2526	0.25525	-0.1649	0.04615	-0.23945	0.2466	0.37415	0.0807	-0.296499	-0.354952	-0.553539	0.0664629	-0.309577	-0.0379829	-0.669721	-1.01013	0.26326	-0.628296	-0.305649	-0.184948	-0.323405	-1.17536	-0.504535	-0.407562	-0.599532	-1.02183	-0.696402	-0.205474	0.0461046	-0.434319	-0.132912	-1.30645	-1.20188	-1.5494	0.471764	-1.57718	-0.374631	-0.908155	-2.53953	-0.815256	-1.58689	-0.336888	-0.826615	-0.156307	-1.7138	-0.791471	-0.532524	-0.173746	1.09785	0.00375153	-0.040094	-0.0344566	-1.04186	-0.307579	0.825707	-0.428924	-0.766917	0.274204	-0.696079	-0.102172	-0.126899	-1.64135	-0.352278	-0.817218	-0.162002	-0.535498	-0.399798	-0.519237	-0.736336	-0.0309324	-0.882123	-0.281182	-0.0894954	0.0718313	-0.24996	-0.578353	-1.27351	-2.34659	-0.0856705	-0.163351	-0.0384041	-1.12583	-1.37062	-1.06288	0.0366821	0.644746	-0.343025	-0.719631	0.0381859	0.279733	0.216987	-0.310025	0.995582	0.780819	1.9601	0.370063	0.400957	0.440322	2.18301	0.476697	1.67824	1.261	2.51254	1.13211	0.0901904	0.448128	1.07215	1.70382	-0.086204	0.622695	1.87622	0.976149	1.39239	-0.0171079	0.901405	0.658572	2.46537	2.42202	0.704913	1.86427	1.50666	0.314919	0.681494	0.814869	1.59635	0.957047	0.324552	1.4065	-0.0747434	0.691127	-0.167425	1.41514	0.0501611	1.99166	1.97389	1.00256	0.0370395	1.28509	0.885958	0.273229	0.098163	0.0461748	2.32269	1.34073	2.27502	1.36398	2.09016	2.0086	2.06242	1.54719	-0.00282364	1.10305	0.266585	1.15885	0.482012	1.05139	-0.231206	1.06717	0.331695	1.6201	0.557087	0.468558	0.829485	1.7754	-0.168422	-0.248148	3.30266	0.575192	0.170249	0.749095	1.13942	-0.150816	0.69993	1.62143	0.444806	0.977145	0.49912	1.0597	0.455602	0.743115	-0.0548118	0.566223	1.62392	1.31	-0.0249145	0.225061	1.23061	-0.323058	1.05754	1.27994	1.60881	0.785802	0.318573	-0.262266	0.318739	1.35119	0.923828	0.66206	1.07846
0.0112	-0.01485	0.1117	-0.044	-0.08385	0.1066	0.0711	0.06465	0.18225	0.0379	-0.05215	0.046	-0.02	-0.0219	0.00435	-0.01805	0.13695	0.0004	0.0504	0.0566	-0.02215	0.0797	-0.0245	0.0643	0.00015	0.052	-0.0521	-0.03415	-0.05625	0.01125	-0.07345	0.195	0.02085	-0.0509	-0.01295	-0.05655	-0.03525	-0.0022	-0.0059	0.1857	-0.04085	-0.1209	-0.0184	0.3266	0.0134	0.0303	0.05225	-0.11405	-0.0249	-0.0717	0.05255	0.0742	-0.00395	0.00855	0.229729	-0.323881	-0.0537267	0.151851	-0.047465	0.137876	0.176154	-0.101303	0.0359584	0.0464394	-0.102592	0.00198852	0.0163141	0.268011	-0.216265	-0.016735	-0.122718	-0.0527057	0.0424033	0.0117938	-0.0411538	0.0548346	0.0342544	0.166701	-0.464066	-0.0880394	-0.100141	0.155862	-0.294321	0.011198	-0.378738	0.13624	-0.0202139	-0.162839	-0.162808	-0.0926872	0.0168577	-0.259106	0.0400633	0.0239542	0.0305001	0.218529	-0.00733678	0.0581045	0.564652	0.263863	-0.221173	-0.151262	-0.0593889	-0.00586073	-0.08416	0.00212272	0.188554	0.161689	0.0333591	0.0755323	-0.113112	-0.0545682	-0.0796242	-0.00425326	0.0881508	0.0672959	0.173698	0.113614	0.272644	-0.100608	0.066005	0.996104	-0.0363665	0.0157279	0.0476708	0.100904	-0.0258599	0.178195	0.157789	-0.0564427	0.015623	-0.156124	-0.176306	-0.00204671	0.267216	-0.0395705	-0.0583611	-0.190638	0.20297	0.291499	-0.0855396	0.0483341	0.344484	0.170249	0.847424	0.186692	0.145999	-0.0197655	-0.136365	0.24765	0.173405	0.217918	0.14467	-0.067269	0.608411	0.398964	0.0353785	0.238182	-0.044846	0.159785	0.0582998	0.11361	1.39587	0.2136	0.655582	0.041358	0.132379	-0.0955054	0.219912	0.430854	-0.0938445	0.186194	0.186194	0.317909	-0.186194	0.167591	0.067269	-0.0393648	0.265588	0.0489984	-0.077567	0.0704249	-0.165764	0.0204299	0.370063	0.116267	0.388499	0.222735	0.294655	0.0300634	-0.041358	0.396804	0.219746	0.0411919	0.744444	0.000664386	0.251802	-0.402452	0.239843	0.0169418	0.407933	0.233199	0.102648	0.439657	0.328207	-0.0360429	0.187689	0.907717	0.273062	0.0921835	0.544464	0.368402	0.398133	-0.0908547	-0.0509916	-0.0599608	-0.251968	0.491645	0.452613	0.413414	-0.314088	0.259941	-0.139023	-0.224396	0.239179	0.0785636	-0.34847	-0.00730824	0.428363	-0.079228	0.278876	0.0868684	0.148324	0.158456	0.83098	0.0662725	-0.10763	-0.0179384	0.313922	0.139023	0.422217	-0.0798924	0.181709	0.109624	0.150982
-0.0126	0.02645	0.1272	0.0733	0.03095	0.0284	-0.02425	-0.01425	0.0153	0.0459	-0.0826	0.06835	0.04295	-0.01825	0.0153	0.1171	0.06225	0.0061	0.0637	0.05305	-0.03015	0.0658	0.06575	0.123	0.0792	-0.0244	-0.0191	0.0502	0.07085	0.0515	0.16535	0.0872	0.1191	-0.0492	-0.0289	-0.09005	-0.00655	-0.00075	0.0432	0.0653	0.07845	0.0457	0.12755	-0.03885	0.0341	0.04975	-0.0901	-0.0131	0.00395	0.04265	0.00435	-0.1053	0.15115	-0.0416	0.0435399	-0.351081	0.0207786	-0.151156	0.091199	-0.0703007	-0.251985	0.168191	-0.0810058	-0.00160485	-0.455221	0.0686497	-0.0436626	-0.112418	-0.431362	0.153125	-0.474747	0.181004	-0.0800158	-0.0210285	-0.166334	0.0520989	-0.205326	-0.203313	-0.713608	-0.279272	-0.409154	-0.0248451	0.109723	0.00137747	-0.270981	-0.076006	-0.0391517	-0.0237278	0.0694914	-0.145385	-0.0186505	-0.00457585	-0.0847075	-0.245842	-0.105476	-0.255078	0.0424836	0.072354	0.0301803	-0.371379	-0.129057	-0.176341	-0.33236	-0.00530222	-0.332423	0.0101363	-0.183107	-0.0963541	-0.331866	-0.133294	-0.251663	-0.155761	-0.152858	-0.144579	0.0875	-0.338639	-0.173227	-0.41988	-0.131933	-0.424333	-0.19787	-0.0550975	-0.571634	0.0368259	0.105592	-0.367862	-0.0339262	0.0233503	0.0662194	-0.348097	0.0911368	-0.129635	-0.300707	-0.0479561	-0.114855	-0.133794	-0.57607	-0.0685239	0.24765	-0.0886955	0.243165	0.4855	0.140019	0.194333	0.124074	0.211607	0.0885294	0.122247	0.010298	0.303956	0.516726	0.0664386	0.614058	0.193004	0.268578	0.431685	0.105803	0.00830482	0.0657742	0.61655	0.594625	0.326213	-0.194831	-0.376208	0.676843	0.0127894	0.198153	0.0578015	0.0470053	0.383517	0.380859	0.260439	0.111285	0.269574	-0.0111285	0.270903	0.193004	0.153307	0.0626183	0.343653	0.277547	0.333522	0.0812211	0.315085	0.0237518	0.198485	0.256619	0.411421	0.171245	-0.137694	-0.0704249	0.255456	0.15148	0.142511	0.259941	0.449789	0.508421	0.10763	-0.03106	-0.163937	0.476531	0.340332	0.187191	-0.226722	0.287181	0.201641	0.617713	0.433512	0.396472	-0.249809	0.449125	0.505099	-0.0604591	0.287181	0.283859	0.209281	0.120918	0.154304	0.241836	0.598944	0.308275	0.125735	-0.0453443	0.11743	0.446965	-0.142345	0.203302	-0.149321	0.392984	0.167591	0.319071	0.30296	0.363253	0.432681	0.511909	0.329037	0.399794	0.0614557	-0.0167757	0.467229	0.208617	0.184865	0.145833	0.220078	0.347972
-0.0965	0.0604	-0.0195	-0.067	0.03845	-0.12815	0.20395	0.04615	-0.05525	-0.1199	0.44595	-0.19685	0.26185	-0.49375	-0.78465	-0.46395	-0.19145	0.4189	0.34	0.75715	-0.13625	0.87695	0.04835	-0.40875	-0.44125	-0.11245	-0.4987	0.19315	-0.38005	-0.13595	0.45435	-0.4892	0.22225	0.14905	0.1288	-0.0767	0.075	-0.023	0.1841	-0.287	-0.0624	-0.0976	0.1196	-0.1144	-0.1028	-0.04475	-0.28815	0.28815	-0.3782	-0.0491	-0.10265	0.8435	0.20525	0.50885	-0.817411	0.462515	-0.558081	-0.640648	-0.259662	0.200688	-0.660874	-0.366477	-0.251506	-2.82874	-0.239616	-0.0587007	-0.280803	-1.71092	-0.162226	-0.282853	-0.0687948	0.352694	0.265656	-0.131943	-0.083219	-0.160882	-0.273303	0.171277	0.349589	0.457445	-1.89836	-0.498693	-0.578096	2.13431	0.135213	-0.176753	-0.293086	-0.420364	-0.371478	0.0463718	-0.830318	-0.0266135	-0.3508	-0.165205	-0.331819	-0.199942	-0.00878578	0.0139735	0.919314	0.000893263	-0.0749355	-0.190899	-0.376981	0.077546	-0.600864	-0.0513626	-0.174754	-1.37508	-0.0549363	-0.435594	-0.50209	-0.609452	0.132052	-0.113222	-0.25655	0.19582	0.164876	-0.395272	-0.581536	-0.0695608	-0.681191	1.47158	-0.427525	0.218298	-0.174696	0.01813	0.0990412	-0.623167	0.114389	-0.673511	-0.199087	-1.28435	0.0522958	-0.409636	-0.514465	-0.485195	-0.28983	-0.246126	-0.401787	0.816364	-0.599774	1.20403	-1.72292	-0.832641	1.1949	-0.908713	-0.403282	0.609574	-0.248314	0.338504	-0.27954	0.891107	0.499784	0.776667	-2.3119	-0.0646115	0.39996	-0.391988	-0.665881	-0.682324	-2.04431	-0.0996578	0.495964	-0.401289	-1.42926	-0.650101	-0.542803	-0.0656081	-1.07298	0.345314	-0.0106302	0.92416	-0.595123	1.04624	-1.21815	-0.204797	-1.97904	1.58539	-0.697439	0.0538152	0.930638	-0.855729	-0.629505	0.271069	-1.1175	0.303126	-0.62419	-1.18394	1.04558	0.0539813	0.962196	0.584161	0.189682	1.63273	1.1444	0.960868	-1.03146	1.08743	0.00813872	0.845098	-0.351294	0.824503	-0.532837	1.59585	0.767864	0.103312	-0.572202	-2.06823	-0.954722	-1.03644	-1.97555	-0.52121	1.67508	1.65864	0.536824	0.844268	0.731655	0.0860379	-0.254958	0.205793	-0.0476697	0.192838	0.244826	2.62382	0.266585	-0.935455	-0.261104	-0.758728	-0.264259	1.05737	-0.0127894	-0.0106302	-0.00780653	-0.0385344	-0.995582	-1.4462	1.14009	1.12381	0.024084	0.638973	-1.26233	0.867189	0.673687	-1.76411	-1.49005
